cycle,o_word
180,7.99609375
181,-8
182,0.00390625
183,0
184,0.00390625
185,0
186,-0.00390625
187,0
188,1.63671875
189,1.6484375
190,1.65625
191,1.6640625
192,1.67578125
193,0
194,0
195,0
196,7.99609375
197,-8
198,0.00390625
199,0
200,0.00390625
201,0
202,-0.00390625
203,0
204,1.78125
205,1.79296875
206,1.80078125
207,1.80859375
208,1.8203125
209,0
210,0
211,0
212,7.99609375
213,-8
214,0.00390625
215,0
216,0.00390625
217,0
218,-0.00390625
219,0
220,1.92578125
221,1.9375
222,1.9453125
223,1.953125
224,1.96484375
225,0
226,0
227,0
228,7.99609375
229,-8
230,0.00390625
231,0
232,0.00390625
233,0
234,-0.00390625
235,0
236,2.0703125
237,2.08203125
238,2.08984375
239,2.09765625
240,2.109375
241,0
242,0
243,0
244,7.99609375
245,-8
246,0.00390625
247,0
248,0.00390625
249,0
250,-0.00390625
251,0
252,2.21484375
253,2.2265625
254,2.234375
255,2.2421875
256,2.25390625
257,0
258,0
259,0
260,7.99609375
261,-8
262,0.00390625
263,0
264,0.00390625
265,0
266,-0.00390625
267,0
268,2.359375
269,2.37109375
270,2.37890625
271,2.38671875
272,2.3984375
273,0
274,0
275,0
276,7.99609375
277,-8
278,0.00390625
279,0
280,0.00390625
281,0
282,-0.00390625
283,0
284,2.50390625
285,2.515625
286,2.5234375
287,2.53125
288,2.54296875
289,0
290,0
291,0
292,7.99609375
293,-8
294,0.00390625
295,0
296,0.00390625
297,0
298,-0.00390625
299,0
300,2.6484375
301,2.66015625
302,2.66796875
303,2.67578125
304,2.6875
305,0
306,0
307,0
308,7.99609375
309,-8
310,0.00390625
311,0
312,0.00390625
313,0
314,-0.00390625
315,0
316,2.79296875
317,2.8046875
318,2.8125
319,2.8203125
320,2.83203125
321,0
322,0
323,0
324,7.99609375
325,-8
326,0.00390625
327,0
328,0.00390625
329,0
330,-0.00390625
331,0
332,2.9375
333,2.94921875
334,2.95703125
335,2.96484375
336,2.9765625
337,0
338,0
339,0
340,7.99609375
341,-8
342,0.00390625
343,0
344,0.00390625
345,0
346,-0.00390625
347,0
348,3.08203125
349,3.09375
350,3.1015625
351,3.109375
352,3.12109375
353,0
354,0
355,0
356,7.99609375
357,-8
358,0.00390625
359,0
360,0.00390625
361,0
362,-0.00390625
363,0
364,3.2265625
365,3.23828125
366,3.24609375
367,3.25390625
368,3.265625
369,0
370,0
371,0
372,7.99609375
373,-8
374,0.00390625
375,0
376,0.00390625
377,0
378,-0.00390625
379,0
380,3.37109375
381,3.3828125
382,3.390625
383,3.3984375
384,3.41015625
385,0
386,0
387,0
388,7.99609375
389,-8
390,0.00390625
391,0
392,0.00390625
393,0
394,-0.00390625
395,0
396,3.515625
397,3.52734375
398,3.53515625
399,3.54296875
400,3.5546875
401,0
402,0
403,0
404,7.99609375
405,-8
406,0.00390625
407,0
408,0.00390625
409,0
410,-0.00390625
411,0
412,3.66015625
413,3.671875
414,3.6796875
415,3.6875
416,3.69921875
417,0
418,0
419,0
420,7.99609375
421,-8
422,0.00390625
423,0
424,0.00390625
425,0
426,-0.00390625
427,0
428,3.8046875
429,3.81640625
430,3.82421875
431,3.83203125
432,3.84375
433,0
434,0
435,0
436,7.99609375
437,-8
438,0.00390625
439,0
440,0.00390625
441,0
442,-0.00390625
443,0
444,3.94921875
445,3.9609375
446,3.96875
447,3.9765625
448,3.98828125
449,0
450,0
451,0
452,7.99609375
453,-8
454,0.00390625
455,0
456,0.00390625
457,0
458,-0.00390625
459,0
460,4.09375
461,4.10546875
462,4.11328125
463,4.12109375
464,4.1328125
465,0
466,0
467,0
468,7.99609375
469,-8
470,0.00390625
471,0
472,0.00390625
473,0
474,-0.00390625
475,0
476,4.23828125
477,4.25
478,4.2578125
479,4.265625
480,4.27734375
481,0
482,0
483,0
484,7.99609375
485,-8
486,0.00390625
487,0
488,0.00390625
489,0
490,-0.00390625
491,0
492,4.3828125
493,4.39453125
494,4.40234375
495,4.41015625
496,4.421875
497,0
498,0
499,0
500,7.99609375
501,-8
502,0.00390625
503,0
504,0.00390625
505,0
506,-0.00390625
507,0
508,4.52734375
509,4.5390625
510,4.546875
511,4.5546875
512,4.56640625
513,0
514,0
515,0
516,7.99609375
517,-8
518,0.00390625
519,0
520,0.00390625
521,0
522,-0.00390625
523,0
524,4.671875
525,4.68359375
526,4.69140625
527,4.69921875
528,4.7109375
529,0
530,0
531,0
532,7.99609375
533,-8
534,0.00390625
535,0
536,0.00390625
537,0
538,-0.00390625
539,0
540,4.81640625
541,4.828125
542,4.8359375
543,4.84375
544,4.85546875
545,0
546,0
547,0
548,7.99609375
549,-8
550,0.00390625
551,0
552,0.00390625
553,0
554,-0.00390625
555,0
556,4.9609375
557,4.97265625
558,4.98046875
559,4.98828125
560,5
561,0
562,0
563,0
564,7.99609375
565,-8
566,0.00390625
567,0
568,0.00390625
569,0
570,-0.00390625
571,0
572,5.10546875
573,5.1171875
574,5.125
575,5.1328125
576,5.14453125
577,0
578,0
579,0
580,7.99609375
581,-8
582,0.00390625
583,0
584,0.00390625
585,0
586,-0.00390625
587,0
588,5.25
589,5.26171875
590,5.26953125
591,5.27734375
592,5.2890625
593,0
594,0
595,0
596,7.99609375
597,-8
598,0.00390625
599,0
600,0.00390625
601,0
602,-0.00390625
603,0
604,5.39453125
605,5.40625
606,5.4140625
607,5.421875
608,5.43359375
609,0
610,0
611,0
612,7.99609375
613,-8
614,0.00390625
615,0
616,0.00390625
617,0
618,-0.00390625
619,0
620,5.5390625
621,5.55078125
622,5.55859375
623,5.56640625
624,5.578125
625,0
626,0
627,0
628,7.99609375
629,-8
630,0.00390625
631,0
632,0.00390625
633,0
634,-0.00390625
635,0
636,5.68359375
637,5.6953125
638,5.703125
639,5.7109375
640,5.72265625
641,0
642,0
643,0
644,7.99609375
645,-8
646,0.00390625
647,0
648,0.00390625
649,0
650,-0.00390625
651,0
652,5.828125
653,5.83984375
654,5.84765625
655,5.85546875
656,5.8671875
657,0
658,0
659,0
660,7.99609375
661,-8
662,0.00390625
663,0
664,0.00390625
665,0
666,-0.00390625
667,0
668,5.97265625
669,5.984375
670,5.9921875
671,6
672,6.01171875
673,0
674,0
675,0
676,7.99609375
677,-8
678,0.00390625
679,0
680,0.00390625
681,0
682,-0.00390625
683,0
684,6.1171875
685,6.12890625
686,6.13671875
687,6.14453125
688,6.15625
689,0
690,0
691,0
692,7.99609375
693,-8
694,0.00390625
695,0
696,0.00390625
697,0
698,-0.00390625
699,0
700,6.26171875
701,6.2734375
702,6.28125
703,6.2890625
704,6.30078125
705,0
706,0
707,0
708,7.99609375
709,-8
710,0.00390625
711,0
712,0.00390625
713,0
714,-0.00390625
715,0
716,6.40625
717,6.41796875
718,6.42578125
719,6.43359375
720,6.4453125
721,0
722,0
723,0
724,7.99609375
725,-8
726,0.00390625
727,0
728,0.00390625
729,0
730,-0.00390625
731,0
732,6.55078125
733,6.5625
734,6.5703125
735,6.578125
736,6.58984375
737,0
738,0
739,0
740,7.99609375
741,-8
742,0.00390625
743,0
744,0.00390625
745,0
746,-0.00390625
747,0
748,6.6953125
749,6.70703125
750,6.71484375
751,6.72265625
752,6.734375
753,0
754,0
755,0
756,7.99609375
757,-8
758,0.00390625
759,0
760,0.00390625
761,0
762,-0.00390625
763,0
764,6.83984375
765,6.8515625
766,6.859375
767,6.8671875
768,6.87890625
769,0
770,0
771,0
772,7.99609375
773,-8
774,0.00390625
775,0
776,0.00390625
777,0
778,-0.00390625
779,0
780,6.984375
781,6.99609375
782,7.00390625
783,7.01171875
784,7.0234375
785,0
786,0
787,0
788,7.99609375
789,-8
790,0.00390625
791,0
792,0.00390625
793,0
794,-0.00390625
795,0
796,7.12890625
797,7.140625
798,7.1484375
799,7.15625
800,7.16796875
801,0
802,0
803,0
804,7.99609375
805,-8
806,0.00390625
807,0
808,0.00390625
809,0
810,-0.00390625
811,0
812,7.2734375
813,7.28515625
814,7.29296875
815,7.30078125
816,7.3125
817,0
818,0
819,0
820,7.99609375
821,-8
822,0.00390625
823,0
824,0.00390625
825,0
826,-0.00390625
827,0
828,7.41796875
829,7.4296875
830,7.4375
831,7.4453125
832,7.45703125
833,0
834,0
835,0
836,7.99609375
837,-8
838,0.00390625
839,0
840,0.00390625
841,0
842,-0.00390625
843,0
844,7.5625
845,7.57421875
846,7.58203125
847,7.58984375
848,7.6015625
849,0
850,0
851,0
852,7.99609375
853,-8
854,0.00390625
855,0
856,0.00390625
857,0
858,-0.00390625
859,0
860,7.70703125
861,7.71875
862,7.7265625
863,7.734375
864,7.74609375
865,0
866,0
867,0
868,7.99609375
869,-8
870,0.00390625
871,0
872,0.00390625
873,0
874,-0.00390625
875,0
876,7.8515625
877,7.86328125
878,7.87109375
879,7.87890625
880,7.890625
881,0
882,0
883,0
884,7.99609375
885,-8
886,0.00390625
887,0
888,0.00390625
889,0
890,-0.00390625
891,0
892,7.99609375
893,-7.9921875
894,-7.984375
895,-7.9765625
896,-7.96484375
897,0
898,0
899,0
900,7.99609375
901,-8
902,0.00390625
903,0
904,0.00390625
905,0
906,-0.00390625
907,0
908,-7.859375
909,-7.84765625
910,-7.83984375
911,-7.83203125
912,-7.8203125
913,0
914,0
915,0
916,7.99609375
917,-8
918,0.00390625
919,0
920,0.00390625
921,0
922,-0.00390625
923,0
924,-7.71484375
925,-7.703125
926,-7.6953125
927,-7.6875
928,-7.67578125
929,0
930,0
931,0
932,7.99609375
933,-8
934,0.00390625
935,0
936,0.00390625
937,0
938,-0.00390625
939,0
940,-7.5703125
941,-7.55859375
942,-7.55078125
943,-7.54296875
944,-7.53125
945,0
946,0
947,0
948,7.99609375
949,-8
950,0.00390625
951,0
952,0.00390625
953,0
954,-0.00390625
955,0
956,-7.42578125
957,-7.4140625
958,-7.40625
959,-7.3984375
960,-7.38671875
961,0
962,0
963,0
964,7.99609375
965,-8
966,0.00390625
967,0
968,0.00390625
969,0
970,-0.00390625
971,0
972,-7.28125
973,-7.26953125
974,-7.26171875
975,-7.25390625
976,-7.2421875
977,0
978,0
979,0
980,7.99609375
981,-8
982,0.00390625
983,0
984,0.00390625
985,0
986,-0.00390625
987,0
988,-7.13671875
989,-7.125
990,-7.1171875
991,-7.109375
992,-7.09765625
993,0
994,0
995,0
996,7.99609375
997,-8
998,0.00390625
999,0
1000,0.00390625
1001,0
1002,-0.00390625
1003,0
1004,-6.9921875
1005,-6.98046875
1006,-6.97265625
1007,-6.96484375
1008,-6.953125
1009,0
1010,0
1011,0
1012,7.99609375
1013,-8
1014,0.00390625
1015,0
1016,0.00390625
1017,0
1018,-0.00390625
1019,0
1020,-6.84765625
1021,-6.8359375
1022,-6.828125
1023,-6.8203125
1024,-6.80859375
1025,0
1026,0
1027,0
1028,7.99609375
1029,-8
1030,0.00390625
1031,0
1032,0.00390625
1033,0
1034,-0.00390625
1035,0
1036,-6.703125
1037,-6.69140625
1038,-6.68359375
1039,-6.67578125
1040,-6.6640625
1041,0
1042,0
1043,0
1044,7.99609375
1045,-8
1046,0.00390625
1047,0
1048,0.00390625
1049,0
1050,-0.00390625
1051,0
1052,-6.55859375
1053,-6.546875
1054,-6.5390625
1055,-6.53125
1056,-6.51953125
1057,0
1058,0
1059,0
1060,7.99609375
1061,-8
1062,0.00390625
1063,0
1064,0.00390625
1065,0
1066,-0.00390625
1067,0
1068,-6.4140625
1069,-6.40234375
1070,-6.39453125
1071,-6.38671875
1072,-6.375
1073,0
1074,0
1075,0
1076,7.99609375
1077,-8
1078,0.00390625
1079,0
1080,0.00390625
1081,0
1082,-0.00390625
1083,0
1084,-6.26953125
1085,-6.2578125
1086,-6.25
1087,-6.2421875
1088,-6.23046875
1089,0
1090,0
1091,0
1092,7.99609375
1093,-8
1094,0.00390625
1095,0
1096,0.00390625
1097,0
1098,-0.00390625
1099,0
1100,-6.125
1101,-6.11328125
1102,-6.10546875
1103,-6.09765625
1104,-6.0859375
1105,0
1106,0
1107,0
1108,7.99609375
1109,-8
1110,0.00390625
1111,0
1112,0.00390625
1113,0
1114,-0.00390625
1115,0
1116,-5.98046875
1117,-5.96875
1118,-5.9609375
1119,-5.953125
1120,-5.94140625
1121,0
1122,0
1123,0
1124,7.99609375
1125,-8
1126,0.00390625
1127,0
1128,0.00390625
1129,0
1130,-0.00390625
1131,0
1132,-5.8359375
1133,-5.82421875
1134,-5.81640625
1135,-5.80859375
1136,-5.796875
1137,0
1138,0
1139,0
1140,7.99609375
1141,-8
1142,0.00390625
1143,0
1144,0.00390625
1145,0
1146,-0.00390625
1147,0
1148,-5.69140625
1149,-5.6796875
1150,-5.671875
1151,-5.6640625
1152,-5.65234375
1153,0
1154,0
1155,0
1156,7.99609375
1157,-8
1158,0.00390625
1159,0
1160,0.00390625
1161,0
1162,-0.00390625
1163,0
1164,-5.546875
1165,-5.53515625
1166,-5.52734375
1167,-5.51953125
1168,-5.5078125
1169,0
1170,0
1171,0
1172,7.99609375
1173,-8
1174,0.00390625
1175,0
1176,0.00390625
1177,0
1178,-0.00390625
1179,0
1180,-5.40234375
1181,-5.390625
1182,-5.3828125
1183,-5.375
1184,-5.36328125
1185,0
1186,0
1187,0
1188,7.99609375
1189,-8
1190,0.00390625
1191,0
1192,0.00390625
1193,0
1194,-0.00390625
1195,0
1196,-5.2578125
1197,-5.24609375
1198,-5.23828125
1199,-5.23046875
1200,-5.21875
1201,0
1202,0
1203,0
1204,7.99609375
1205,-8
1206,0.00390625
1207,0
1208,0.00390625
1209,0
1210,-0.00390625
1211,0
1212,-5.11328125
1213,-5.1015625
1214,-5.09375
1215,-5.0859375
1216,-5.07421875
1217,0
1218,0
1219,0
1220,7.99609375
1221,-8
1222,0.00390625
1223,0
1224,0.00390625
1225,0
1226,-0.00390625
1227,0
1228,-4.96875
1229,-4.95703125
1230,-4.94921875
1231,-4.94140625
1232,-4.9296875
1233,0
1234,0
1235,0
1236,7.99609375
1237,-8
1238,0.00390625
1239,0
1240,0.00390625
1241,0
1242,-0.00390625
1243,0
1244,-4.82421875
1245,-4.8125
1246,-4.8046875
1247,-4.796875
1248,-4.78515625
1249,0
1250,0
1251,0
1252,7.99609375
1253,-8
1254,0.00390625
1255,0
1256,0.00390625
1257,0
1258,-0.00390625
1259,0
1260,-4.6796875
1261,-4.66796875
1262,-4.66015625
1263,-4.65234375
1264,-4.640625
1265,0
1266,0
1267,0
1268,7.99609375
1269,-8
1270,0.00390625
1271,0
1272,0.00390625
1273,0
1274,-0.00390625
1275,0
1276,-4.53515625
1277,-4.5234375
1278,-4.515625
1279,-4.5078125
1280,-4.49609375
1281,0
1282,0
1283,0
1284,7.99609375
1285,-8
1286,0.00390625
1287,0
1288,0.00390625
1289,0
1290,-0.00390625
1291,0
1292,-4.390625
1293,-4.37890625
1294,-4.37109375
1295,-4.36328125
1296,-4.3515625
1297,0
1298,0
1299,0
1300,7.99609375
1301,-8
1302,0.00390625
1303,0
1304,0.00390625
1305,0
1306,-0.00390625
1307,0
1308,-4.24609375
1309,-4.234375
1310,-4.2265625
1311,-4.21875
1312,-4.20703125
1313,0
1314,0
1315,0
1316,7.99609375
1317,-8
1318,0.00390625
1319,0
1320,0.00390625
1321,0
1322,-0.00390625
1323,0
1324,-4.1015625
1325,-4.08984375
1326,-4.08203125
1327,-4.07421875
1328,-4.0625
1329,0
1330,0
1331,0
1332,7.99609375
1333,-8
1334,0.00390625
1335,0
1336,0.00390625
1337,0
1338,-0.00390625
1339,0
1340,-3.95703125
1341,-3.9453125
1342,-3.9375
1343,-3.9296875
1344,-3.91796875
1345,0
1346,0
1347,0
1348,7.99609375
1349,-8
1350,0.00390625
1351,0
1352,0.00390625
1353,0
1354,-0.00390625
1355,0
1356,-3.8125
1357,-3.80078125
1358,-3.79296875
1359,-3.78515625
1360,-3.7734375
1361,0
1362,0
1363,0
1364,7.99609375
1365,-8
1366,0.00390625
1367,0
1368,0.00390625
1369,0
1370,-0.00390625
1371,0
1372,-3.66796875
1373,-3.65625
1374,-3.6484375
1375,-3.640625
1376,-3.62890625
1377,0
1378,0
1379,0
1380,7.99609375
1381,-8
1382,0.00390625
1383,0
1384,0.00390625
1385,0
1386,-0.00390625
1387,0
1388,-3.5234375
1389,-3.51171875
1390,-3.50390625
1391,-3.49609375
1392,-3.484375
1393,0
1394,0
1395,0
1396,7.99609375
1397,-8
1398,0.00390625
1399,0
1400,0.00390625
1401,0
1402,-0.00390625
1403,0
1404,-3.37890625
1405,-3.3671875
1406,-3.359375
1407,-3.3515625
1408,-3.33984375
1409,0
1410,0
1411,0
1412,7.99609375
1413,-8
1414,0.00390625
1415,0
1416,0.00390625
1417,0
1418,-0.00390625
1419,0
1420,-3.234375
1421,-3.22265625
1422,-3.21484375
1423,-3.20703125
1424,-3.1953125
1425,0
1426,0
1427,0
1428,7.99609375
1429,-8
1430,0.00390625
1431,0
1432,0.00390625
1433,0
1434,-0.00390625
1435,0
1436,-3.08984375
1437,-3.078125
1438,-3.0703125
1439,-3.0625
1440,-3.05078125
1441,0
1442,0
1443,0
1444,7.99609375
1445,-8
1446,0.00390625
1447,0
1448,0.00390625
1449,0
1450,-0.00390625
1451,0
1452,-2.9453125
1453,-2.93359375
1454,-2.92578125
1455,-2.91796875
1456,-2.90625
1457,0
1458,0
1459,0
1460,7.99609375
1461,-8
1462,0.00390625
1463,0
1464,0.00390625
1465,0
1466,-0.00390625
1467,0
1468,-2.80078125
1469,-2.7890625
1470,-2.78125
1471,-2.7734375
1472,-2.76171875
1473,0
1474,0
1475,0
1476,7.99609375
1477,-8
1478,0.00390625
1479,0
1480,0.00390625
1481,0
1482,-0.00390625
1483,0
1484,-2.65625
1485,-2.64453125
1486,-2.63671875
1487,-2.62890625
1488,-2.6171875
1489,0
1490,0
1491,0
1492,7.99609375
1493,-8
1494,0.00390625
1495,0
1496,0.00390625
1497,0
1498,-0.00390625
1499,0
1500,-2.51171875
1501,-2.5
1502,-2.4921875
1503,-2.484375
1504,-2.47265625
1505,0
1506,0
1507,0
1508,7.99609375
1509,-8
1510,0.00390625
1511,0
1512,0.00390625
1513,0
1514,-0.00390625
1515,0
1516,-2.3671875
1517,-2.35546875
1518,-2.34765625
1519,-2.33984375
1520,-2.328125
1521,0
1522,0
1523,0
1524,7.99609375
1525,-8
1526,0.00390625
1527,0
1528,0.00390625
1529,0
1530,-0.00390625
1531,0
1532,-2.22265625
1533,-2.2109375
1534,-2.203125
1535,-2.1953125
1536,-2.18359375
1537,0
1538,0
1539,0
1540,7.99609375
1541,-8
1542,0.00390625
1543,0
1544,0.00390625
1545,0
1546,-0.00390625
1547,0
1548,-2.078125
1549,-2.06640625
1550,-2.05859375
1551,-2.05078125
1552,-2.0390625
1553,0
1554,0
1555,0
1556,7.99609375
1557,-8
1558,0.00390625
1559,0
1560,0.00390625
1561,0
1562,-0.00390625
1563,0
1564,-1.93359375
1565,-1.921875
1566,-1.9140625
1567,-1.90625
1568,-1.89453125
1569,0
1570,0
1571,0
1572,7.99609375
1573,-8
1574,0.00390625
1575,0
1576,0.00390625
1577,0
1578,-0.00390625
1579,0
1580,-1.7890625
1581,-1.77734375
1582,-1.76953125
1583,-1.76171875
1584,-1.75
1585,0
1586,0
1587,0
1588,7.99609375
1589,-8
1590,0.00390625
1591,0
1592,0.00390625
1593,0
1594,-0.00390625
1595,0
1596,-1.64453125
1597,-1.6328125
1598,-1.625
1599,-1.6171875
1600,-1.60546875
1601,0
1602,0
1603,0
1604,7.99609375
1605,-8
1606,0.00390625
1607,0
1608,0.00390625
1609,0
1610,-0.00390625
1611,0
1612,-1.5
1613,-1.48828125
1614,-1.48046875
1615,-1.47265625
1616,-1.4609375
1617,0
1618,0
1619,0
1620,7.99609375
1621,-8
1622,0.00390625
1623,0
1624,0.00390625
1625,0
1626,-0.00390625
1627,0
1628,-1.35546875
1629,-1.34375
1630,-1.3359375
1631,-1.328125
1632,-1.31640625
1633,0
1634,0
1635,0
1636,7.99609375
1637,-8
1638,0.00390625
1639,0
1640,0.00390625
1641,0
1642,-0.00390625
1643,0
1644,-1.2109375
1645,-1.19921875
1646,-1.19140625
1647,-1.18359375
1648,-1.171875
1649,0
1650,0
1651,0
1652,7.99609375
1653,-8
1654,0.00390625
1655,0
1656,0.00390625
1657,0
1658,-0.00390625
1659,0
1660,-1.06640625
1661,-1.0546875
1662,-1.046875
1663,-1.0390625
1664,-1.02734375
1665,0
1666,0
1667,0
1668,7.99609375
1669,-8
1670,0.00390625
1671,0
1672,0.00390625
1673,0
1674,-0.00390625
1675,0
1676,-0.921875
1677,-0.91015625
1678,-0.90234375
1679,-0.89453125
1680,-0.8828125
1681,0
1682,0
1683,0
1684,7.99609375
1685,-8
1686,0.00390625
1687,0
1688,0.00390625
1689,0
1690,-0.00390625
1691,0
1692,-0.77734375
1693,-0.765625
1694,-0.7578125
1695,-0.75
1696,-0.73828125
1697,0
1698,0
1699,0
1700,7.99609375
1701,-8
1702,0.00390625
1703,0
1704,0.00390625
1705,0
1706,-0.00390625
1707,0
1708,-0.6328125
1709,-0.62109375
1710,-0.61328125
1711,-0.60546875
1712,-0.59375
1713,0
1714,0
1715,0
1716,7.99609375
1717,-8
1718,0.00390625
1719,0
1720,0.00390625
1721,0
1722,-0.00390625
1723,0
1724,-0.48828125
1725,-0.4765625
1726,-0.46875
1727,-0.4609375
1728,-0.44921875
1729,0
1730,0
1731,0
1732,7.99609375
1733,-8
1734,0.00390625
1735,0
1736,0.00390625
1737,0
1738,-0.00390625
1739,0
1740,-0.34375
1741,-0.33203125
1742,-0.32421875
1743,-0.31640625
1744,-0.3046875
1745,0
1746,0
1747,0
1748,7.99609375
1749,-8
1750,0.00390625
1751,0
1752,0.00390625
1753,0
1754,-0.00390625
1755,0
1756,-0.19921875
1757,-0.1875
1758,-0.1796875
1759,-0.171875
1760,-0.16015625
1761,0
1762,0
1763,0
1764,7.99609375
1765,-8
1766,0.00390625
1767,0
1768,0.00390625
1769,0
1770,-0.00390625
1771,0
1772,-0.0546875
1773,-0.04296875
1774,-0.03515625
1775,-0.02734375
1776,-0.015625
1777,0
1778,0
1779,0
1780,7.99609375
1781,-8
1782,0.00390625
1783,0
1784,0.00390625
1785,0
1786,-0.00390625
1787,0
1788,0.08984375
1789,0.1015625
1790,0.109375
1791,0.1171875
1792,0.12890625
1793,0
1794,0
1795,0
1796,7.99609375
1797,-8
1798,0.00390625
1799,0
1800,0.00390625
1801,0
1802,-0.00390625
1803,0
1804,0.234375
1805,0.24609375
1806,0.25390625
1807,0.26171875
1808,0.2734375
1809,0
1810,0
1811,0
1812,7.99609375
1813,-8
1814,0.00390625
1815,0
1816,0.00390625
1817,0
1818,-0.00390625
1819,0
1820,0.37890625
1821,0.390625
1822,0.3984375
1823,0.40625
1824,0.41796875
1825,0
1826,0
1827,0
1828,7.99609375
1829,-8
1830,0.00390625
1831,0
1832,0.00390625
1833,0
1834,-0.00390625
1835,0
1836,0.5234375
1837,0.53515625
1838,0.54296875
1839,0.55078125
1840,0.5625
1841,0
1842,0
1843,0
1844,7.99609375
1845,-8
1846,0.00390625
1847,0
1848,0.00390625
1849,0
1850,-0.00390625
1851,0
1852,0.66796875
1853,0.6796875
1854,0.6875
1855,0.6953125
1856,0.70703125
1857,0
1858,0
1859,0
1860,7.99609375
1861,-8
1862,0.00390625
1863,0
1864,0.00390625
1865,0
1866,-0.00390625
1867,0
1868,0.8125
1869,0.82421875
1870,0.83203125
1871,0.83984375
1872,0.8515625
1873,0
1874,0
1875,0
1876,7.99609375
1877,-8
1878,0.00390625
1879,0
1880,0.00390625
1881,0
1882,-0.00390625
1883,0
1884,0.95703125
1885,0.96875
1886,0.9765625
1887,0.984375
1888,0.99609375
1889,0
1890,0
1891,0
1892,7.99609375
1893,-8
1894,0.00390625
1895,0
1896,0.00390625
1897,0
1898,-0.00390625
1899,0
1900,1.1015625
1901,1.11328125
1902,1.12109375
1903,1.12890625
1904,1.140625
1905,0
1906,0
1907,0
1908,7.99609375
1909,-8
1910,0.00390625
1911,0
1912,0.00390625
1913,0
1914,-0.00390625
1915,0
1916,1.24609375
1917,1.2578125
1918,1.265625
1919,1.2734375
1920,1.28515625
1921,0
1922,0
1923,0
1924,7.99609375
1925,-8
1926,0.00390625
1927,0
1928,0.00390625
1929,0
1930,-0.00390625
1931,0
1932,1.390625
1933,1.40234375
1934,1.41015625
1935,1.41796875
1936,1.4296875
1937,0
1938,0
1939,0
1940,7.99609375
1941,-8
1942,0.00390625
1943,0
1944,0.00390625
1945,0
1946,-0.00390625
1947,0
1948,1.53515625
1949,1.546875
1950,1.5546875
1951,1.5625
1952,1.57421875
1953,0
1954,0
1955,0
1956,7.99609375
1957,-8
1958,0.00390625
1959,0
1960,0.00390625
1961,0
1962,-0.00390625
1963,0
1964,1.6796875
1965,1.69140625
1966,1.69921875
1967,1.70703125
1968,1.71875
1969,0
1970,0
1971,0
1972,7.99609375
1973,-8
1974,0.00390625
1975,0
1976,0.00390625
1977,0
1978,-0.00390625
1979,0
1980,1.82421875
1981,1.8359375
1982,1.84375
1983,1.8515625
1984,1.86328125
1985,0
1986,0
1987,0
1988,7.99609375
1989,-8
1990,0.00390625
1991,0
1992,0.00390625
1993,0
1994,-0.00390625
1995,0
1996,1.96875
1997,1.98046875
1998,1.98828125
1999,1.99609375
2000,2.0078125
2001,0
2002,0
2003,0
2004,7.99609375
2005,-8
2006,0.00390625
2007,0
2008,0.00390625
2009,0
2010,-0.00390625
2011,0
2012,2.11328125
2013,2.125
2014,2.1328125
2015,2.140625
2016,2.15234375
2017,0
2018,0
2019,0
